#0:
>0:39.55,124.34;39.49,93.49;
#1:
>0:39.98,122.37;40.75,122.14;
#2:
>0:41.91,94.6;42.32,115.45;
#3:
>0:41.38,96.9;43.53,119.94;
#4:
>0:43.81,126.85;43.59,115.73;
#5:
>0:42.92,98.14;44.45,118.4;
#6:
>0:42.4,108.47;42.45,94.86;
#7:
>0:41.26,123.9;40.35,110.97;
#8:
>0:40.35,123.39;43.42,123.62;
#9:
>0:39.3,98.42;40.9,118.12;
#10:
>0:47.59,-115.17;48.23,-113.38;
#11:
>0:44.29,86.48;41.87,87.9;
#12:
>0:42.65,123.24;43.34,102.24;
#13:
>0:42.93,-77.5;45.1,-26.97;50.9,-55.13;
#14:
>0:44.06,106.34;44.26,87.27;
#15:
>0:41.12,-24.79;44.3,0.91;
#16:
>0:39.16,86.68;44.34,118.99;
#17:
>0:43.92,89.59;42.06,87.91;
#18:
>0:32.7,-13.3;38.67,-26.61;41.63,6.8;
#19:
>0:40.85,107.55;44.14,91.16;
#20:
>0:51.41,-2.01;52.71,-33.86;
#21:
>0:44.22,88.2;39.58,100.25;
#22:
>0:40.1,91.53;39.19,98.11;
#23:
>0:39.7,116.03;44.01,113.17;
#24:
>0:44.13,117.65;40.92,96.83;
#25:
>0:43.77,92.7;40.17,107.91;
#26:
>0:35.0,-107.13;33.25,-114.39;
#27:
>0:42.61,106.33;42.0,120.36;
#28:
>0:35.7,-4.59;43.69,38.96;49.54,33.46;
#29:
>0:42.0,112.8;40.86,115.55;
#30:
>0:41.4,121.36;42.89,113.62;
#31:
>0:26.88,-94.16;23.27,-44.79;31.59,-121.48;34.95,-40.78;49.54,-85.25;
#32:
>0:40.38,103.77;43.72,91.83;
#33:
>0:41.17,89.59;40.38,103.36;
#34:
>0:44.52,98.17;41.87,101.19;
#35:
