#0:
>0:44.57,150.97;39.12,108.79;
#1:
>0:40.95,67.28;43.0,69.28;
#2:
>0:58.35,139.62;52.15,83.31;43.12,30.14;38.5,-9.23;37.62,-108.77;
#3:
>0:43.2,141.77;44.93,145.13;
#4:
>0:26.03,36.21;26.41,-46.71;29.11,-86.83;44.16,-132.4;
#5:
>0:39.9,110.25;40.64,158.48;
#6:
>0:24.59,96.02;24.61,81.9;
#7:
>0:40.14,110.15;42.27,158.54;
#8:
>0:24.9,-1.83;32.15,-95.52;36.27,-15.16;41.84,26.92;47.21,-36.97;56.29,-4.94;
#9:
>0:44.34,115.56;35.0,45.76;29.46,11.68;22.74,-11.44;29.83,-161.77;
#10:
>0:43.92,162.92;42.73,167.43;
#11:
>0:44.38,117.72;41.3,120.34;
#12:
>0:43.71,158.9;43.63,160.4;
#13:
>0:40.19,144.21;39.5,149.25;
#14:
>0:56.05,6.3;48.76,-5.44;52.1,-117.78;37.99,-168.12;
#15:
>0:39.79,129.39;45.85,114.61;
#16:
>0:42.51,-84.16;34.27,-33.13;
#17:
>0:43.9,124.22;43.36,119.25;
#18:
>0:39.35,151.65;43.27,137.24;
#19:
>0:43.6,167.39;45.12,69.86;40.52,54.98;40.54,-23.28;45.41,-109.72;
#20:
>0:31.03,77.37;31.11,120.5;
#21:
>0:43.17,151.41;42.89,144.58;
#22:
>0:44.4,128.92;28.84,20.75;23.52,36.5;32.08,-86.41;
#23:
>0:46.2,-80.84;50.53,-54.61;53.95,-12.8;
#24:
>0:42.51,152.79;42.57,164.42;
#25:
>0:42.79,153.78;45.06,116.23;
#26:
>0:39.29,128.97;40.7,166.18;
#27:
>0:57.93,-67.26;50.82,-164.99;40.49,-158.46;
#28:
>0:40.66,152.14;42.87,136.79;
#29:
>0:31.79,146.88;27.97,142.77;
#30:
>0:43.98,143.2;42.95,126.37;
#31:
>0:43.53,155.45;44.55,136.38;
#32:
>0:35.36,-56.49;41.66,0.9;47.82,-109.11;
#33:
>0:42.43,-65.3;49.64,-54.27;52.95,-8.53;
#34:
>0:44.81,128.06;40.9,117.86;
#35:
>0:41.44,122.9;39.29,137.14;
#36:
>0:41.62,108.68;40.93,114.67;
#37:
>0:44.13,140.6;42.3,134.62;
#38:
>0:39.51,164.36;40.62,151.07;
#39:
>0:35.73,120.46;43.16,162.3;
#40:
>0:56.43,28.94;48.07,-47.47;47.49,-69.5;43.55,-130.47;
#41:
>0:41.21,-175.55;34.08,-155.57;31.99,-144.06;
#42:
>0:41.53,153.01;43.78,153.18;
#43:
>0:45.4,123.57;41.0,69.7;41.31,118.89;32.11,43.55;25.98,-45.1;26.27,-145.12;
#44:
>0:41.54,120.25;40.05,159.41;
#45:
>0:45.0,-80.17;45.38,-51.87;39.59,7.07;22.5,81.17;
#46:
>0:41.8,109.94;39.79,127.33;
#47:
>0:47.93,169.22;52.74,91.78;56.14,13.85;52.88,-55.21;
#48:
>0:24.78,-46.66;30.01,7.6;39.08,112.15;41.41,105.04;49.41,102.06;53.14,90.44;
#49:
>0:40.75,158.12;42.21,156.12;
#50:
>0:44.11,138.51;39.01,137.46;
#51:
>0:41.82,114.04;43.19,94.81;
#52:
>0:41.49,154.99;43.11,166.69;
#53:
>0:31.78,114.89;28.66,72.74;
#54:
>0:43.93,78.74;39.95,114.7;
#55:
>0:41.86,115.72;46.02,1.4;49.12,31.22;
#56:
>0:21.95,60.89;26.87,84.82;
#57:
>0:39.57,112.34;42.92,137.56;
#58:
>0:53.12,-45.89;46.96,-86.3;51.24,-155.33;46.26,-63.9;39.36,-10.52;24.28,-55.13;
#59:
>0:42.49,-80.72;45.5,-57.67;34.93,51.63;24.59,68.41;
#60:
>0:42.36,154.91;28.31,17.68;25.86,72.19;24.53,140.59;26.28,77.25;
#61:
>0:39.99,135.09;41.82,125.19;
#62:
>0:41.99,113.89;43.97,143.78;
#63:
>0:28.46,71.74;25.62,114.28;
#64:
>0:41.99,138.43;42.6,123.4;
#65:
>0:43.73,139.65;45.08,108.04;
#66:
>0:45.13,151.48;42.3,123.38;
#67:
>0:40.53,165.8;39.85,164.85;
#68:
>0:52.4,162.0;47.63,118.95;47.35,17.22;46.59,-33.9;52.21,-66.51;
#69:
>0:44.5,-169.37;34.42,-145.22;31.56,-135.38;
#70:
>0:44.28,161.53;44.11,120.17;
#71:
>0:41.61,167.79;42.05,122.85;
#72:
>0:36.22,-50.19;38.6,0.68;
#73:
>0:41.18,124.15;39.01,133.74;
#74:
>0:44.97,152.43;39.83,153.26;
#75:
>0:39.04,123.14;39.0,133.31;
#76:
>0:23.23,17.59;22.75,-53.72;32.5,-117.34;39.8,-2.49;50.77,-36.2;
#77:
>0:38.31,144.74;43.95,151.58;
#78:
>0:43.53,-56.51;47.03,-52.47;50.1,-179.93;
#79:
>0:48.53,57.09;44.89,60.53;39.42,144.7;32.1,54.56;24.16,82.97;
#80:
>0:50.37,131.39;43.59,112.68;42.48,39.18;
#81:
>0:48.28,41.62;46.21,-59.21;37.91,-25.6;
#82:
>0:43.06,138.62;41.28,138.73;
#83:
>0:43.73,140.89;44.6,112.13;
#84:
>0:42.71,144.36;43.36,130.84;
#85:
>0:43.11,139.76;41.38,161.91;
#86:
>0:41.52,158.64;43.8,113.01;
#87:
>0:40.88,131.43;43.55,144.7;
#88:
>0:39.65,147.5;41.15,161.19;
#89:
>0:56.53,27.81;50.09,-54.77;46.09,-27.35;
#90:
>0:42.95,151.04;42.49,132.6;
#91:
>0:39.64,147.04;40.19,153.39;
#92:
>0:31.18,-63.19;39.73,-9.96;42.31,28.68;46.96,-43.29;58.21,-27.62;
#93:
>0:44.42,134.07;41.23,145.3;
#94:
>0:44.3,136.39;39.89,139.05;
#95:
>0:41.23,-97.43;34.73,-122.18;29.33,-105.63;24.34,-32.05;
#96:
>0:30.04,77.61;30.37,73.31;
#97:
>0:28.88,79.64;23.0,106.58;
#98:
>0:42.89,79.42;46.37,69.54;
#99:
>0:44.58,126.15;40.69,148.81;
#100:
>0:24.81,97.74;28.0,54.74;33.59,-21.34;
#101:
>0:24.36,139.04;31.45,62.11;35.44,2.05;45.45,15.68;43.89,-55.54;48.43,-151.57;
#102:
>0:39.43,140.33;43.98,129.81;
#103:
>0:29.36,99.19;33.94,115.65;
#104:
>0:43.42,166.74;43.83,159.29;
#105:
>0:28.93,-17.15;39.63,-60.9;42.79,-150.1;50.73,-139.26;58.12,-134.99;
#106:
>0:24.81,62.39;24.76,69.8;
#107:
>0:41.98,153.93;43.41,161.13;
#108:
>0:47.9,30.03;40.72,102.51;44.61,146.17;
#109:
>0:43.51,84.14;35.04,31.5;41.7,38.27;42.44,-41.03;42.07,-160.77;
#110:
>0:44.01,69.42;52.52,119.44;
#111:
>0:35.87,-119.58;44.77,-119.02;48.17,-17.97;48.33,40.92;44.87,130.71;
#112:
>0:44.18,155.43;42.47,126.87;
#113:
>0:25.53,101.93;32.14,56.35;28.21,-46.58;
#114:
>0:57.44,-52.33;48.72,-111.27;46.15,-46.13;39.66,-1.65;29.55,-72.28;23.81,-75.89;
#115:
>0:39.28,125.03;40.59,160.17;
#116:
>0:39.75,158.37;42.96,155.58;
#117:
>0:43.21,122.52;39.92,116.51;
#118:
>0:42.81,144.11;40.02,160.37;
#119:
>0:42.81,162.39;42.16,131.97;
#120:
>0:42.72,136.75;41.57,149.08;
#121:
>0:40.97,155.35;44.63,161.83;
#122:
>0:52.31,-152.32;50.14,-163.37;
#123:
>0:40.16,127.8;43.18,111.23;
#124:
>0:40.48,135.34;39.87,144.14;
#125:
>0:41.66,112.21;40.33,166.15;
#126:
>0:41.99,144.65;42.66,149.57;
#127:
>0:37.86,-116.73;42.63,-150.67;49.0,-121.8;
#128:
>0:30.49,78.01;40.28,155.9;43.57,95.56;50.64,60.45;54.03,112.7;
#129:
>0:41.7,140.38;39.6,112.79;
#130:
>0:44.71,112.14;44.49,127.35;
#131:
>0:25.32,-78.15;23.07,-8.83;33.14,-119.73;36.27,-53.64;41.86,57.58;57.58,179.46;
#132:
>0:43.77,159.52;39.98,147.81;
#133:
>0:53.84,-153.97;47.35,-79.53;48.88,-130.17;35.5,-49.02;
#134:
>0:41.04,151.8;44.88,149.28;
#135:
>0:53.2,111.06;48.11,86.86;
#136:
>0:40.44,120.65;39.18,114.33;
#137:
>0:39.36,153.58;43.19,127.58;
#138:
>0:43.87,64.49;44.97,123.34;
#139:
>0:41.64,111.66;44.07,166.0;
#140:
>0:42.06,46.45;48.29,-20.1;52.75,17.16;
#141:
>0:41.52,156.24;44.37,110.96;
#142:
>0:41.33,151.65;44.78,163.8;
#143:
>0:44.36,116.49;46.01,119.96;
#144:
>0:39.38,162.63;41.24,164.17;
#145:
>0:41.87,147.15;42.47,108.2;
#146:
>0:41.53,134.78;44.03,140.8;
#147:
>0:42.15,116.16;39.77,167.31;
#148:
>0:45.95,120.71;40.44,90.76;44.73,14.41;44.26,-46.26;40.85,-83.82;
#149:
>0:42.99,159.72;44.0,120.06;
#150:
>0:52.07,11.15;48.99,-38.7;46.93,-84.72;
#151:
>0:43.74,121.8;44.2,122.05;
#152:
>0:42.56,133.08;40.72,143.16;
#153:
>0:47.98,158.25;55.05,170.56;
#154:
>0:32.55,-132.68;23.67,-138.14;
#155:
>0:44.92,123.58;42.56,154.88;
#156:
>0:39.82,122.5;42.7,119.94;
#157:
>0:36.0,151.11;43.36,101.62;36.21,38.24;40.74,-34.39;
#158:
>0:28.54,56.59;25.8,115.75;29.74,174.66;
#159:
>0:39.73,151.79;44.7,159.47;
#160:
>0:44.82,159.04;40.52,114.26;
#161:
>0:41.38,158.46;40.04,153.04;
#162:
>0:40.43,122.86;44.57,116.26;
#163:
>0:39.5,114.87;39.38,140.67;
#164:
>0:40.21,161.13;40.44,109.89;
#165:
>0:45.48,123.57;45.95,99.45;39.13,149.57;32.78,1.13;21.81,-50.76;22.3,-129.61;
#166:
>0:43.44,112.25;39.94,114.88;
#167:
>0:58.35,32.4;48.41,-16.46;52.47,-85.2;36.07,-50.92;
#168:
>0:26.22,75.51;29.17,40.47;31.83,-30.96;
#169:
>0:29.16,-143.98;26.91,-152.94;
#170:
>0:44.53,136.22;40.83,140.15;
#171:
>0:40.22,32.64;34.41,46.66;41.33,157.78;23.25,42.32;
#172:
>0:41.77,134.0;43.85,137.99;
#173:
>0:44.01,109.78;40.39,128.07;
#174:
>0:34.14,26.61;44.31,34.83;50.99,36.37;
#175:
>0:41.15,110.91;44.08,116.16;
#176:
>0:41.28,110.02;44.64,126.4;
#177:
>0:23.07,118.06;23.75,77.55;
#178:
>0:29.58,-140.29;32.37,-60.14;37.4,-37.43;29.62,8.91;
#179:
>0:41.76,108.73;39.95,165.86;
#180:
>0:40.79,124.68;44.83,121.85;
#181:
>0:41.46,-1.7;46.73,-109.51;
#182:
>0:43.08,130.62;40.89,108.25;
#183:
>0:41.23,76.84;41.01,79.51;
#184:
>0:56.58,-13.23;49.83,-114.98;48.13,-146.88;44.89,-95.63;30.82,-89.92;
#185:
>0:43.12,153.32;44.88,151.41;
#186:
>0:44.5,150.52;44.26,118.8;
#187:
>0:30.57,151.63;43.82,136.68;32.43,26.95;25.89,-27.6;29.46,-78.72;35.54,-139.86;
#188:
>0:40.77,153.07;44.64,133.46;
#189:
>0:44.0,153.13;40.12,120.69;
#190:
>0:51.06,-144.34;49.61,-90.61;44.11,-19.85;38.95,-38.32;33.49,48.83;32.53,167.14;
#191:
>0:38.53,114.13;40.36,156.59;
#192:
>0:47.3,92.1;45.16,104.23;35.83,1.41;29.27,113.42;24.95,132.91;
#193:
>0:43.14,136.36;43.68,163.2;
#194:
>0:24.53,-143.8;31.44,-75.16;39.82,-45.1;43.45,31.9;43.32,166.1;
#195:
>0:46.85,-44.1;48.42,-85.36;46.14,-5.94;29.75,-67.53;
#196:
>0:39.46,113.07;44.88,142.32;
#197:
>0:41.9,124.3;43.48,113.6;
#198:
>0:43.69,130.5;43.55,139.41;
#199:
>0:41.69,142.81;42.13,125.9;
#200:
>0:49.21,-95.9;46.25,-7.96;37.11,-51.97;29.52,24.5;24.32,178.56;
#201:
>0:45.09,121.62;39.71,108.6;
#202:
>0:43.47,121.2;42.24,152.66;
#203:
>0:49.5,84.64;52.64,93.94;
#204:
>0:48.85,162.01;40.2,89.08;38.74,9.42;42.84,-41.41;
#205:
>0:39.0,166.84;41.53,108.09;
#206:
>0:43.55,147.9;42.69,125.41;
#207:
>0:44.94,151.95;39.11,165.18;
#208:
