#0:
>0:44.66,158.56;39.26,116.01;
#1:
>0:41.74,-100.38;51.6,-54.32;56.92,13.37;56.38,76.82;
#2:
>0:42.45,144.56;41.83,114.02;
#3:
>0:40.19,34.64;37.61,16.81;
#4:
>0:36.35,-104.19;41.82,-55.85;51.74,16.25;
#5:
>0:44.69,155.31;39.83,157.52;
#6:
>0:39.21,112.92;42.16,130.02;
#7:
>0:47.96,-169.8;49.3,-121.65;
#8:
>0:42.56,152.75;43.46,129.17;
#9:
>0:21.76,100.15;32.89,8.15;37.06,31.51;40.3,-37.39;42.73,-126.15;
#10:
>0:42.18,157.17;41.62,120.56;
#11:
>0:44.73,141.07;39.2,120.33;
#12:
>0:29.84,102.06;43.79,146.15;45.27,28.84;
#13:
>0:41.39,165.6;43.32,83.96;
#14:
>0:55.29,25.56;52.35,-38.19;46.67,-76.84;
#15:
>0:44.15,167.02;39.53,144.88;
#16:
>0:44.88,158.78;43.01,124.29;
#17:
>0:44.6,134.53;41.69,159.9;
#18:
>0:42.58,165.03;41.41,136.97;
#19:
>0:24.55,87.82;24.24,111.72;
#20:
>0:33.01,-48.4;26.83,25.62;
#21:
>0:53.78,32.29;51.33,103.57;42.34,0.3;36.95,-18.73;28.79,-32.64;24.09,-96.18;
#22:
>0:44.43,115.82;40.98,94.84;
#23:
>0:42.19,126.32;44.98,130.5;
#24:
>0:41.05,157.19;41.21,129.55;
#25:
>0:31.67,97.81;31.66,17.14;27.99,-32.12;40.57,-63.38;
#26:
>0:34.64,-129.67;32.21,-94.86;22.7,-9.4;
#27:
>0:44.15,57.15;43.11,1.36;
#28:
>0:28.9,114.92;31.65,116.52;
#29:
>0:43.22,163.77;41.18,116.52;
#30:
>0:43.81,-127.32;51.05,-118.24;57.68,-38.03;55.58,56.03;
#31:
>0:44.23,138.81;41.87,137.7;
#32:
>0:22.57,165.68;31.25,119.43;35.05,12.62;40.52,-57.13;49.89,-32.07;56.36,-5.79;
#33:
>0:39.8,161.17;39.51,139.75;
#34:
>0:34.5,-40.37;42.62,-73.94;49.36,-110.93;
#35:
>0:51.1,-151.67;47.05,-139.2;
#36:
>0:31.41,72.38;36.03,22.39;44.94,-36.36;46.44,-80.54;
#37:
>0:57.18,-170.24;49.99,-117.86;43.73,-27.75;39.21,20.41;50.17,97.94;
#38:
>0:38.97,40.4;28.78,-0.08;33.33,-104.27;31.83,-163.24;
#39:
>0:42.01,163.09;42.02,165.81;
#40:
>0:41.83,158.08;39.79,120.47;
#41:
>0:45.04,156.1;44.45,111.55;
#42:
>0:30.21,-62.78;39.67,-141.27;
#43:
>0:40.78,160.58;42.99,141.09;
#44:
>0:40.08,111.05;43.18,128.19;
#45:
>0:39.27,131.77;39.4,110.73;
#46:
>0:44.62,166.14;39.78,109.56;
