#0:
>0:39.19,116.72;39.12,116.28;
#1:
>0:39.48,116.41;40.15,116.19;
#2:
>0:39.11,116.48;39.06,116.23;
#3:
>0:38.9,116.52;40.14,116.51;
#4:
>0:33.59,120.68;33.37,120.37;34.87,119.22;38.32,120.57;
#5:
>0:40.0,116.86;39.76,116.91;
#6:
>0:39.23,116.16;40.17,116.97;
#7:
>0:39.37,116.91;39.48,116.19;
#8:
>0:39.41,116.13;39.56,116.21;
#9:
>0:34.36,120.44;36.22,119.25;38.46,118.36;39.54,117.94;
#10:
>0:39.03,116.28;39.78,116.5;
#11:
>0:36.88,119.68;36.06,119.88;36.36,121.41;
#12:
>0:39.98,116.43;38.78,116.53;
#13:
>0:33.99,119.53;35.33,119.03;35.67,118.96;
#14:
>0:40.16,116.13;39.46,116.46;
#15:
>0:33.49,120.81;32.84,120.63;34.77,120.08;35.59,119.63;36.07,118.52;39.12,116.56;
#16:
>0:38.83,116.19;39.67,116.38;
#17:
>0:40.08,116.15;39.24,116.68;
#18:
>0:35.55,119.43;35.76,118.86;
#19:
>0:38.8,116.09;39.28,116.38;
#20:
>0:31.95,120.65;31.4,121.02;
#21:
>0:39.45,116.87;38.94,116.56;
#22:
>0:39.53,116.96;38.91,116.87;
#23:
>0:34.61,119.73;34.59,119.15;37.51,120.62;
#24:
>0:39.02,116.66;39.2,116.93;
#25:
>0:39.5,116.6;40.05,116.63;
#26:
>0:38.96,116.33;39.28,116.93;
#27:
>0:39.17,116.72;38.97,116.55;
#28:
>0:38.74,116.93;40.22,116.68;
#29:
>0:39.3,116.54;39.44,116.78;
#30:
>0:38.76,116.68;39.77,116.76;
#31:
>0:38.83,116.4;39.21,116.58;
#32:
>0:39.22,116.38;39.07,116.9;
#33:
>0:38.29,121.55;39.37,120.36;39.64,118.88;36.99,118.09;
#34:
>0:37.21,117.8;36.07,118.5;35.38,119.13;
#35:
>0:34.29,117.69;36.26,116.35;37.99,116.51;39.3,116.45;
#36:
>0:40.19,116.96;37.9,117.63;36.65,118.75;34.81,118.92;33.78,120.01;32.43,121.15;
#37:
>0:38.95,116.33;38.71,116.77;
#38:
>0:33.75,118.28;32.32,118.73;33.29,118.88;32.66,120.79;
#39:
>0:35.96,119.51;35.51,120.56;35.38,119.03;31.94,118.68;
#40:
>0:39.12,116.97;39.67,116.7;
#41:
>0:39.04,116.78;38.76,116.29;
#42:
>0:39.41,116.18;39.03,116.58;
#43:
>0:39.57,116.92;39.01,116.73;
#44:
>0:35.66,120.91;35.84,120.02;38.21,119.14;37.12,117.99;34.99,118.16;33.99,116.15;
#45:
>0:40.13,116.28;39.47,116.47;
#46:
>0:40.0,116.8;40.07,116.8;
#47:
>0:33.76,119.01;33.6,118.58;36.21,117.58;
#48:
>0:39.54,116.87;39.57,116.87;
#49:
>0:38.96,116.76;39.19,116.12;
#50:
>0:32.94,119.83;35.44,119.7;33.27,117.98;32.24,116.99;
#51:
>0:39.48,116.16;39.17,116.89;
#52:
>0:39.29,116.09;38.74,116.34;
#53:
>0:39.35,116.2;39.61,116.6;
#54:
>0:38.55,120.35;39.25,119.55;38.29,118.89;39.67,117.15;
#55:
>0:39.78,116.41;39.18,116.51;
#56:
>0:37.75,118.35;37.12,118.33;35.14,118.93;33.95,118.55;31.18,118.6;
#57:
>0:38.91,116.28;39.87,116.19;
#58:
>0:39.65,116.16;39.16,116.66;
#59:
>0:39.98,116.1;40.09,116.74;
#60:
>0:39.59,116.67;39.0,116.44;
#61:
>0:40.15,116.43;39.95,116.91;
#62:
>0:35.21,119.32;33.8,117.95;35.0,117.33;
#63:
>0:39.23,116.98;38.94,116.86;
#64:
>0:39.92,116.42;39.44,116.86;
#65:
>0:40.19,116.08;39.95,116.61;
#66:
>0:39.31,116.52;39.98,116.11;
#67:
>0:39.82,116.64;39.63,116.91;
#68:
>0:39.84,116.28;39.47,116.2;
#69:
>0:39.14,116.6;40.03,116.14;
#70:
>0:39.84,116.62;40.22,116.29;
#71:
