#0:
>0:36.13,127.33;24.42,124.93;22.07,126.61;12.82,126.95;
#1:
>0:38.76,118.37;42.93,118.75;
#2:
>0:43.22,123.48;32.74,121.43;24.77,115.69;19.11,122.27;12.59,116.79;1.91,121.56;
#3:
>0:43.75,116.56;40.87,114.75;
#4:
>0:41.63,118.93;42.13,119.66;
#5:
>0:37.15,112.83;38.29,120.43;
#6:
>0:42.49,122.48;40.97,122.39;
#7:
>0:39.5,116.11;37.29,115.13;
#8:
>0:39.73,117.14;39.54,117.56;
#9:
>0:9.85,113.39;18.31,109.53;19.29,110.66;35.37,117.25;
#10:
>0:43.4,96.11;37.01,98.37;24.59,96.25;
#11:
>0:36.15,116.62;23.04,111.05;33.89,106.47;28.49,104.41;26.98,93.68;
#12:
>0:26.65,111.33;19.38,115.38;
#13:
>0:42.97,114.39;38.99,120.73;
#14:
>0:37.93,121.22;38.14,120.39;
#15:
>0:4.24,96.51;11.02,102.51;19.65,106.56;
#16:
>0:11.43,112.67;18.28,105.61;14.75,101.07;
#17:
>0:18.6,91.45;12.88,100.66;17.64,106.22;
#18:
>0:37.55,118.46;37.4,120.2;
#19:
>0:42.03,116.88;41.25,122.22;
#20:
>0:38.69,120.45;41.12,114.21;30.73,120.05;
#21:
>0:34.51,100.43;32.72,100.05;
#22:
>0:39.6,116.87;38.12,118.99;
#23:
>0:41.09,120.54;43.84,119.35;
#24:
>0:37.74,120.9;40.85,120.17;
#25:
>0:32.18,118.64;29.52,110.43;
#26:
>0:14.44,106.13;11.6,113.64;18.0,119.54;
#27:
>0:18.34,123.57;29.28,122.54;34.07,123.24;38.3,110.65;
#28:
>0:42.06,121.9;40.96,121.64;
#29:
>0:16.9,108.74;11.55,98.07;1.12,109.33;
#30:
>0:6.84,127.54;15.29,121.73;17.02,114.76;24.65,110.61;31.04,108.69;37.6,102.31;
#31:
>0:39.16,115.39;43.6,116.09;
#32:
>0:38.7,119.16;41.04,118.37;
#33:
>0:35.97,113.77;25.36,111.73;20.09,122.31;8.77,121.88;1.54,104.55;
#34:
>0:43.55,119.77;37.46,113.3;30.75,111.38;
#35:
>0:26.8,109.53;29.61,111.21;40.44,119.37;
#36:
>0:27.87,103.14;15.85,93.82;12.35,99.87;6.95,107.6;
#37:
>0:42.86,119.6;42.07,120.12;
#38:
>0:39.43,118.28;37.46,120.17;
#39:
>0:36.99,120.18;38.78,117.84;
#40:
>0:8.43,111.19;18.22,106.12;20.27,110.78;33.94,116.91;
#41:
>0:19.47,125.89;28.11,120.8;36.45,117.66;38.16,121.46;
#42:
>0:38.53,117.94;41.82,122.06;
#43:
>0:38.58,117.57;37.36,122.44;
#44:
>0:40.6,121.06;42.61,117.72;
#45:
>0:21.3,97.82;17.11,105.66;
#46:
>0:39.6,102.3;30.66,101.68;33.05,108.73;26.55,112.62;25.91,128.47;
#47:
>0:43.62,116.38;44.02,117.58;
#48:
>0:2.67,114.47;6.55,118.67;13.68,112.42;19.53,117.39;27.36,122.57;38.02,110.03;
#49:
>0:33.2,127.37;24.95,121.88;27.37,115.39;20.33,115.92;20.9,104.19;8.51,94.25;
#50:
>0:10.85,127.1;19.51,121.34;19.43,115.78;29.05,111.38;28.99,100.51;
#51:
>0:20.81,91.4;20.66,98.48;20.1,104.6;2.41,111.48;
#52:
>0:43.1,117.37;38.27,122.41;
#53:
>0:39.04,119.52;42.15,118.65;
#54:
>0:41.64,110.96;38.98,114.86;
#55:
>0:38.55,116.8;39.44,116.85;
#56:
>0:38.39,121.31;37.15,121.07;
#57:
>0:39.04,110.22;41.69,111.38;
#58:
>0:41.3,117.4;41.32,112.89;
#59:
>0:39.87,108.98;34.75,104.95;25.8,113.61;
#60:
>0:42.44,119.57;40.95,117.41;
#61:
>0:11.23,108.94;10.5,114.36;18.15,118.92;32.7,126.16;
#62:
>0:40.14,121.4;44.07,122.54;
#63:
>0:13.84,102.18;18.72,101.91;19.77,111.01;
#64:
>0:15.9,95.11;24.25,97.87;26.67,108.15;
#65:
>0:2.71,99.03;12.34,105.36;10.08,115.57;19.78,119.24;34.86,123.98;
#66:
>0:43.86,120.37;41.15,121.42;
#67:
>0:9.2,125.2;7.38,123.25;
#68:
>0:6.65,109.23;12.0,106.77;
#69:
>0:43.42,119.41;42.48,122.47;
#70:
>0:40.61,119.15;39.5,111.29;
#71:
>0:43.71,118.1;43.0,119.77;
#72:
>0:41.81,122.82;43.16,117.77;
#73:
>0:37.44,122.12;40.04,117.87;
#74:
>0:39.1,117.15;37.36,120.34;
#75:
>0:18.91,125.38;23.43,118.38;31.06,127.31;37.76,118.81;
#76:
>0:43.63,122.36;40.96,120.66;
#77:
>0:32.99,116.17;27.51,115.83;18.0,118.3;9.43,117.85;2.64,103.79;
#78:
>0:43.63,117.87;39.79,121.13;
#79:
>0:27.41,111.12;18.02,116.52;18.27,125.59;
#80:
>0:37.84,111.99;35.95,119.3;25.92,120.09;
#81:
>0:41.43,121.05;41.31,120.51;
#82:
>0:24.4,115.91;19.08,118.16;19.65,124.65;
#83:
>0:43.66,122.59;41.39,121.37;
#84:
>0:38.15,122.12;41.3,121.12;
#85:
>0:12.95,125.22;16.86,119.44;18.66,115.89;25.04,114.68;26.77,100.62;
#86:
>0:23.63,105.87;27.86,110.99;
#87:
>0:43.3,116.45;40.76,121.72;
#88:
>0:36.98,120.05;38.63,116.36;
#89:
>0:20.65,123.35;26.28,118.77;33.76,122.95;38.74,121.56;
#90:
>0:41.42,119.95;41.96,122.19;
#91:
>0:40.37,101.28;35.34,105.15;29.21,110.15;20.74,119.97;11.7,125.12;1.44,123.53;
#92:
>0:4.4,100.17;10.58,107.76;5.19,98.14;
#93:
>0:43.26,94.61;40.71,100.3;28.99,94.88;
#94:
>0:39.05,122.27;37.8,116.73;
#95:
>0:37.94,102.35;32.59,99.7;32.55,114.1;
#96:
>0:43.41,118.43;38.82,121.96;
#97:
>0:41.22,118.63;42.31,120.53;
#98:
>0:20.2,117.03;9.58,122.85;1.63,126.27;
#99:
>0:37.33,121.35;40.87,119.94;
#100:
>0:29.4,97.1;35.91,96.23;
#101:
>0:39.91,114.32;38.33,112.54;
#102:
>0:6.59,99.15;9.4,92.58;
#103:
>0:30.08,103.03;33.27,106.49;
#104:
