#0:
>0:39.89,116.95;39.1,117.31;38.23,111.96;
#1:
>0:39.97,117.14;40.01,117.4;
#2:
>0:40.33,117.38;40.32,116.8;
#3:
>0:40.7,116.12;40.13,116.72;40.6,117.13;39.71,118.27;39.65,116.19;39.8,117.15;
#4:
>0:40.33,115.65;40.14,116.49;
#5:
>0:40.09,116.62;39.94,116.13;
#6:
>0:40.46,117.24;39.94,117.39;39.89,118.46;
#7:
>0:39.79,115.31;39.87,117.08;
#8:
>0:40.06,107.23;39.9,110.58;39.05,111.15;37.82,112.29;
#9:
>0:40.25,116.84;39.83,116.73;
#10:
>0:39.72,116.59;39.87,116.62;
#11:
>0:40.37,117.3;39.79,117.83;
#12:
>0:39.69,116.28;39.85,116.21;
#13:
>0:40.04,118.07;39.95,115.44;
#14:
>0:39.88,115.7;39.97,117.29;
#15:
>0:40.17,116.63;40.33,118.04;
#16:
>0:40.25,116.37;40.12,118.3;
#17:
>0:39.65,118.45;39.81,116.82;
#18:
>0:40.03,115.66;39.76,115.33;
#19:
>0:40.3,117.46;39.72,115.81;
#20:
>0:40.19,116.22;39.67,118.19;
#21:
>0:39.99,115.62;40.56,115.53;39.81,116.76;
#22:
>0:39.97,117.27;39.87,118.47;
#23:
>0:39.81,116.56;40.57,115.73;39.82,116.73;
#24:
>0:40.08,112.6;40.61,110.22;
#25:
>0:37.39,117.55;37.29,115.8;38.84,117.26;
#26:
>0:40.19,116.08;40.64,116.33;40.16,118.31;
#27:
>0:37.81,118.9;39.24,116.77;38.24,114.5;38.12,112.45;36.51,108.82;
#28:
>0:39.77,117.95;40.16,116.47;
#29:
>0:39.9,115.41;40.2,117.36;
#30:
>0:40.06,118.39;40.78,115.32;40.4,116.81;39.78,117.29;
#31:
>0:39.89,116.8;39.61,116.78;
#32:
>0:39.85,116.23;39.7,115.98;
#33:
>0:40.07,116.09;40.14,115.76;39.71,116.57;
#34:
>0:40.22,117.63;39.83,116.9;
#35:
>0:39.88,116.69;40.23,117.47;
#36:
>0:40.25,116.36;40.05,116.63;40.4,117.35;
#37:
>0:39.04,118.88;38.26,117.11;37.79,114.8;36.75,113.05;
#38:
>0:40.18,117.1;39.74,115.61;
#39:
>0:39.91,117.19;39.86,115.39;
#40:
>0:39.75,116.81;40.44,115.69;40.07,116.21;
#41:
>0:40.21,117.37;39.57,117.56;
#42:
>0:38.3,110.24;39.09,111.82;39.25,111.96;40.31,111.88;
#43:
>0:38.1,112.99;38.66,112.61;39.45,111.54;40.77,112.12;
#44:
>0:40.18,117.61;39.98,117.3;
#45:
>0:38.43,114.08;37.64,115.31;
#46:
>0:40.32,111.38;40.7,114.41;40.64,116.4;
#47:
>0:39.71,116.96;40.2,116.68;
#48:
>0:37.94,119.56;37.53,118.57;
#49:
>0:40.6,109.54;39.69,113.01;38.9,111.95;
#50:
>0:40.17,114.65;39.44,114.19;38.96,111.68;37.9,112.15;37.05,112.11;36.68,114.18;
#51:
>0:40.41,117.17;38.61,117.66;38.13,117.89;37.1,117.46;
#52:
>0:40.3,115.37;40.11,116.49;40.21,116.91;
#53:
>0:39.7,116.65;40.04,115.45;
#54:
>0:36.7,115.86;37.29,115.89;37.89,117.58;38.9,115.76;40.2,116.92;
#55:
>0:39.87,117.04;39.89,116.26;
#56:
>0:36.54,108.41;37.02,109.96;38.39,108.78;39.07,110.7;39.66,110.7;
#57:
>0:40.01,117.77;38.88,116.65;39.03,114.82;
#58:
>0:40.17,115.62;40.33,118.38;
#59:
>0:38.73,110.74;39.34,111.79;40.08,113.33;40.52,115.28;40.38,119.28;
#60:
>0:40.3,115.81;39.92,117.53;
#61:
>0:37.7,111.73;37.19,114.47;38.98,115.62;
#62:
>0:40.05,116.48;40.35,115.85;
#63:
>0:40.0,117.59;40.04,117.12;
#64:
>0:39.69,115.97;39.64,117.05;
#65:
>0:40.3,115.71;39.79,115.75;
#66:
>0:39.93,115.45;40.22,116.02;
#67:
>0:37.38,110.57;37.75,111.07;38.63,112.51;39.61,110.97;40.58,112.2;
#68:
>0:39.94,115.73;40.63,115.33;39.95,115.7;
#69:
>0:39.75,116.4;40.37,116.15;
#70:
>0:40.11,117.08;40.27,116.41;
#71:
>0:40.32,118.16;39.93,115.27;
#72:
>0:39.66,116.0;40.02,117.49;
#73:
>0:37.71,110.21;37.01,111.25;36.93,113.4;37.53,115.98;39.04,119.14;
#74:
>0:40.09,115.56;39.93,115.5;
#75:
>0:38.59,107.89;37.71,110.59;38.13,112.55;
#76:
>0:38.02,108.34;37.82,110.73;
#77:
>0:39.76,115.84;40.33,116.48;
#78:
>0:37.62,110.33;38.46,109.31;37.36,112.3;37.53,116.04;
#79:
>0:40.14,117.39;39.82,115.56;
#80:
>0:39.39,116.73;39.65,117.79;
#81:
>0:40.35,117.23;40.18,115.77;
#82:
>0:40.64,111.56;40.67,113.47;39.7,114.96;38.85,112.33;37.86,113.61;36.9,112.23;
#83:
>0:40.14,116.58;39.8,117.32;
#84:
>0:38.87,107.56;39.54,108.35;40.01,112.58;
#85:
>0:40.02,116.52;40.57,116.5;40.09,118.06;
#86:
>0:40.08,116.94;39.25,117.86;39.92,115.44;40.08,117.12;
#87:
>0:37.37,109.03;37.73,111.57;39.0,112.01;39.61,111.02;40.65,112.1;
#88:
>0:40.17,115.29;40.07,115.37;
#89:
>0:40.17,117.06;40.03,116.95;
#90:
>0:39.88,116.45;40.71,115.81;39.98,115.29;
#91:
>0:40.24,117.54;39.75,117.29;
#92:
>0:39.88,117.07;40.09,116.33;
#93:
>0:39.71,116.87;39.85,117.36;
#94:
>0:39.79,117.4;39.91,116.61;
#95:
>0:40.04,117.01;40.59,116.17;40.11,116.08;
#96:
>0:39.72,117.33;40.39,117.37;40.77,116.27;
#97:
