#0:
>0:39.16,118.65;40.31,116.92;
#1:
>0:35.89,117.54;35.77,113.56;32.81,115.43;27.07,109.81;
#2:
>0:41.63,116.44;41.35,116.63;
#3:
>0:39.72,121.32;34.97,120.59;40.35,116.32;
#4:
>0:40.26,117.18;41.58,116.74;
#5:
>0:41.41,117.28;39.53,115.57;
#6:
>0:41.91,117.59;40.43,117.14;
#7:
>0:35.47,116.68;36.22,113.39;29.55,113.71;28.96,110.0;
#8:
>0:40.48,115.51;39.28,116.61;
#9:
>0:19.52,118.89;22.96,115.97;21.53,116.11;21.27,111.75;
#10:
>0:41.29,117.23;41.92,116.58;
#11:
>0:39.99,115.73;40.39,117.31;
#12:
>0:25.43,115.43;24.95,117.47;28.51,118.59;
#13:
>0:31.24,119.87;30.31,121.14;
#14:
>0:34.72,112.62;30.22,113.96;27.6,116.52;32.89,118.91;23.85,120.15;
#15:
>0:32.72,120.97;31.98,120.7;
#16:
>0:41.1,115.53;38.74,117.49;
#17:
>0:19.95,114.72;23.43,113.63;28.31,114.02;
#18:
>0:40.07,117.36;39.01,117.5;
#19:
>0:41.71,116.77;41.95,117.3;
#20:
>0:38.58,116.41;36.91,117.65;34.65,119.09;40.74,115.57;31.42,120.56;
#21:
>0:40.69,116.33;41.66,115.92;
#22:
>0:29.07,111.26;25.73,109.7;
#23:
>0:38.77,121.63;33.75,118.51;30.06,115.9;27.39,114.14;26.72,115.95;19.97,114.56;
#24:
>0:22.37,118.92;22.76,119.42;
#25:
>0:31.32,120.38;32.1,121.38;
#26:
>0:30.63,121.71;30.58,119.8;
#27:
>0:37.9,111.81;35.2,112.4;32.48,114.72;26.74,112.02;23.19,117.36;
#28:
>0:40.68,115.64;40.9,117.17;
#29:
>0:40.98,117.55;41.4,116.81;
#30:
>0:40.04,117.55;41.69,116.65;
#31:
>0:42.1,115.9;39.03,116.7;
#32:
>0:31.39,121.21;31.05,121.05;
#33:
>0:23.31,113.72;23.05,114.39;
#34:
>0:32.7,112.5;32.72,113.39;33.74,116.08;
#35:
>0:40.19,115.84;40.59,117.1;
#36:
>0:39.37,115.99;39.08,117.27;
#37:
>0:26.77,121.46;32.45,120.14;
#38:
>0:39.76,115.87;40.13,117.59;
#39:
>0:40.19,117.02;40.52,117.01;
#40:
>0:20.37,109.9;19.83,109.28;
#41:
>0:25.9,121.15;25.29,117.63;23.27,115.49;20.89,114.92;19.33,112.72;24.31,110.53;
#42:
>0:40.04,117.0;41.19,117.02;
#43:
>0:27.19,118.0;25.29,120.61;
#44:
>0:40.27,115.96;39.77,116.15;
#45:
>0:20.97,111.81;22.96,113.95;22.49,115.86;21.16,119.04;24.69,121.04;
#46:
>0:41.33,117.3;40.1,117.05;
#47:
>0:41.83,115.91;40.36,116.21;
#48:
>0:21.29,111.8;20.39,113.78;24.0,113.67;29.37,113.13;
#49:
>0:41.96,115.9;40.32,117.08;
#50:
>0:33.01,121.66;36.18,119.43;27.94,119.72;
#51:
>0:38.65,115.76;40.71,116.61;
#52:
>0:34.2,119.33;40.08,116.85;35.93,113.4;36.6,113.09;34.37,111.16;
#53:
>0:18.72,119.4;24.74,118.58;27.77,120.74;30.77,115.6;
#54:
>0:41.75,116.14;41.84,115.93;
#55:
>0:39.38,116.72;39.54,117.32;
#56:
>0:39.76,117.06;40.18,115.87;
#57:
>0:33.63,121.35;32.53,121.71;
#58:
>0:32.44,110.6;29.05,111.89;23.22,112.02;
#59:
>0:40.54,116.67;38.7,117.47;
#60:
>0:41.21,117.3;42.01,115.74;
#61:
>0:31.16,121.01;30.78,121.27;
#62:
>0:39.95,116.91;40.83,116.61;
#63:
>0:39.59,117.2;41.35,116.63;
#64:
>0:39.11,115.83;40.68,117.06;
#65:
>0:39.12,115.69;42.01,116.52;
#66:
>0:19.07,109.52;20.82,109.57;
#67:
>0:38.58,117.16;40.73,116.98;
#68:
>0:32.66,120.67;31.51,121.45;
#69:
>0:40.7,116.26;39.15,117.46;
#70:
