#0:
>0:42.22,116.59;42.77,116.41;
#1:
>0:42.99,116.57;39.88,117.96;
#2:
>0:43.03,117.32;40.81,116.21;
#3:
>0:42.96,117.38;41.18,116.73;
#4:
>0:42.91,116.64;39.02,115.34;30.45,112.57;
#5:
>0:40.28,117.85;41.63,117.84;
#6:
>0:30.54,120.15;30.03,121.45;
#7:
>0:29.49,111.69;34.05,114.82;31.86,117.01;
#8:
>0:42.91,116.66;40.82,117.65;
#9:
>0:32.66,120.61;31.88,121.61;
#10:
>0:22.77,111.11;20.87,112.37;24.03,112.63;27.13,115.38;28.22,118.28;
#11:
>0:41.87,117.92;41.88,116.5;
#12:
>0:40.69,117.85;41.12,116.78;
#13:
>0:42.71,117.37;39.49,116.91;
#14:
>0:42.15,116.32;39.93,117.36;
#15:
>0:41.98,117.46;40.82,117.36;
#16:
>0:37.87,118.77;32.98,115.57;30.33,115.86;26.26,111.77;
#17:
>0:18.52,116.8;22.73,115.72;28.86,114.5;30.3,111.41;33.23,113.88;36.78,113.36;
#18:
>0:43.07,117.37;40.15,116.3;
#19:
>0:32.29,114.35;27.22,112.35;24.85,114.13;20.21,116.89;
#20:
>0:32.63,112.17;30.77,114.87;
#21:
>0:31.75,112.4;33.83,114.25;
#22:
>0:39.89,111.44;33.71,110.52;30.36,113.02;25.88,110.17;23.19,112.62;20.0,112.96;
#23:
>0:19.7,109.52;21.8,110.41;
#24:
>0:41.92,117.88;39.72,117.51;
#25:
>0:42.41,116.16;42.07,117.87;
#26:
>0:22.44,117.66;27.5,115.78;31.96,113.55;34.0,112.11;38.83,110.94;
#27:
>0:31.21,119.64;33.75,117.78;42.67,116.61;
#28:
>0:42.58,117.95;42.24,117.83;
#29:
>0:42.56,117.46;39.55,118.1;
#30:
>0:41.97,117.98;40.18,117.31;
#31:
>0:18.73,110.44;18.26,109.44;
#32:
>0:40.24,116.94;40.82,116.44;
#33:
>0:40.71,116.47;40.17,117.81;
#34:
>0:42.2,117.78;42.64,116.88;
#35:
>0:31.76,113.95;26.79,117.25;32.91,117.3;25.5,121.2;
#36:
>0:35.53,118.18;34.66,116.8;32.56,117.09;31.3,115.1;28.82,109.48;
#37:
>0:31.66,120.98;30.54,120.18;
#38:
>0:41.13,117.32;42.69,117.61;
#39:
>0:39.87,116.74;42.3,118.11;
#40:
>0:42.72,116.24;42.75,117.98;
#41:
>0:40.21,116.15;39.8,117.44;
#42:
>0:39.92,117.62;41.3,117.77;
#43:
>0:40.4,116.75;42.5,116.13;
#44:
>0:33.24,110.57;32.11,113.27;26.84,114.15;23.21,113.94;19.83,117.58;
#45:
>0:41.77,117.88;42.97,116.44;
#46:
>0:34.08,113.93;29.51,115.11;26.71,118.91;
#47:
>0:32.17,118.9;33.38,116.82;35.4,115.2;34.42,112.4;36.26,109.53;
#48:
>0:34.13,110.06;30.48,111.82;28.57,113.91;22.17,115.09;21.86,115.84;
#49:
>0:42.01,117.82;41.02,116.03;
#50:
>0:29.99,112.49;27.89,114.88;24.71,112.3;
#51:
>0:41.96,117.17;41.73,117.61;
#52:
>0:19.53,117.78;22.71,116.29;27.85,114.81;29.82,111.65;35.24,110.44;39.83,109.56;
#53:
>0:31.92,120.13;32.83,121.25;
#54:
>0:18.6,118.09;23.99,116.48;
#55:
>0:19.74,110.73;18.28,111.12;
#56:
>0:28.2,110.81;32.77,111.36;35.13,113.19;
#57:
>0:28.68,112.09;29.14,111.92;
#58:
>0:41.64,117.23;40.9,116.37;
#59:
>0:42.01,116.38;33.33,115.28;31.46,112.27;25.87,109.31;25.34,111.26;
#60:
>0:30.53,113.12;28.93,113.8;25.08,111.67;
#61:
>0:36.41,117.2;32.88,117.16;27.21,114.28;23.85,112.47;
#62:
>0:41.64,117.13;39.92,117.2;
#63:
>0:42.12,116.56;39.75,117.48;
#64:
>0:43.02,116.81;41.66,116.18;
#65:
>0:23.36,119.85;28.76,120.55;31.02,117.73;29.93,117.2;25.98,112.22;
#66:
>0:41.38,116.27;41.17,117.83;
#67:
>0:41.04,116.35;39.48,116.24;
#68:
>0:41.86,116.62;43.13,116.07;
#69:
>0:40.91,116.88;40.25,116.18;
#70:
>0:35.17,119.51;36.26,115.81;33.8,113.46;
#71:
>0:42.17,117.94;36.81,118.76;31.51,121.52;
#72:
>0:34.87,116.42;36.91,114.19;
#73:
