#0:
>0:41.2,116.27;41.39,116.17;
#1:
>0:41.56,118.76;41.14,118.11;41.5,117.29;40.81,116.62;40.3,116.26;
#2:
>0:41.78,117.43;41.23,117.35;41.87,118.73;
#3:
>0:39.69,116.49;39.68,116.24;
#4:
>0:39.7,116.35;40.23,116.07;
#5:
>0:40.21,116.72;39.86,117.44;40.26,117.31;39.65,118.37;
#6:
>0:39.88,116.09;39.93,116.31;
#7:
>0:40.57,116.74;40.32,116.76;
#8:
>0:39.66,116.35;39.63,116.55;
#9:
>0:39.92,116.5;39.72,116.45;
#10:
>0:39.65,115.98;39.86,116.01;
#11:
>0:39.87,116.43;39.86,116.28;
#12:
>0:39.85,116.26;39.79,116.1;
#13:
>0:39.77,116.52;39.89,116.44;
#14:
>0:40.97,116.3;41.37,116.44;41.92,116.37;
#15:
>0:40.72,117.6;41.12,117.86;41.24,117.98;
#16:
>0:41.52,118.81;41.02,117.76;40.71,117.7;40.51,117.78;39.95,116.64;
#17:
>0:40.02,115.97;40.0,116.02;
#18:
>0:41.9,117.49;41.43,117.31;41.03,118.15;40.75,117.17;40.17,118.21;
#19:
>0:40.21,118.41;39.97,118.12;39.99,117.66;40.72,117.11;
#20:
>0:39.73,116.17;39.76,116.19;
#21:
>0:39.95,115.98;39.86,116.09;
#22:
>0:39.76,116.23;39.63,116.41;
#23:
>0:39.89,116.08;39.88,116.09;
#24:
>0:40.89,117.13;41.55,117.55;41.68,118.08;41.55,118.89;40.89,119.26;
#25:
>0:40.19,119.06;40.69,118.63;40.96,118.02;41.57,117.25;41.24,117.09;
#26:
>0:39.78,116.01;39.85,116.38;
#27:
>0:39.97,116.24;40.0,116.01;
#28:
>0:41.22,117.96;41.05,118.76;
#29:
>0:39.8,117.95;40.17,117.92;40.47,116.55;
#30:
>0:39.83,116.13;39.76,116.46;
#31:
>0:39.86,116.2;39.67,116.08;
#32:
>0:39.9,116.21;39.98,116.54;
#33:
>0:41.36,118.63;41.56,117.78;40.74,117.68;
#34:
>0:40.14,119.43;40.52,118.49;40.86,117.88;41.26,117.44;41.34,116.6;
#35:
>0:39.9,116.42;39.74,116.46;
#36:
>0:39.9,116.35;40.01,116.22;
#37:
>0:39.73,117.71;40.23,117.43;40.68,116.57;41.13,118.02;
#38:
>0:39.92,116.09;39.93,116.05;
#39:
>0:39.72,116.39;39.76,116.41;
#40:
>0:39.78,116.1;39.95,116.03;
#41:
>0:39.71,116.0;39.88,115.99;
#42:
>0:40.61,117.5;40.86,118.1;41.25,118.2;
#43:
