#0:
>0:42.82,151.49;41.71,125.34;
#1:
>0:36.6,-22.09;43.4,-22.95;47.12,-7.37;53.4,-0.15;
#2:
>0:28.57,83.75;29.86,91.56;
#3:
>0:39.28,122.37;44.68,117.6;
#4:
>0:43.94,-79.84;43.68,-64.49;
#5:
>0:39.63,121.46;41.84,120.99;
#6:
>0:43.01,121.32;39.4,137.83;
#7:
>0:40.42,53.71;34.53,125.37;30.5,106.17;23.56,119.48;
#8:
>0:40.04,118.0;43.5,125.52;
#9:
>0:41.22,114.05;44.64,141.25;
#10:
>0:31.9,87.38;31.26,116.65;
#11:
>0:30.97,-55.65;36.18,-29.04;29.28,15.51;44.24,77.98;
#12:
>0:44.63,119.98;40.49,133.4;
#13:
>0:41.09,152.21;44.65,121.14;
#14:
>0:42.04,119.55;43.4,132.04;
#15:
>0:27.65,82.5;33.15,72.61;36.72,4.03;40.47,17.96;
#16:
>0:38.39,71.9;40.08,26.89;38.63,-0.93;37.87,-68.51;41.94,-89.69;
#17:
>0:44.17,140.47;41.76,140.98;
#18:
>0:36.13,9.44;28.73,-35.83;34.81,-26.28;31.59,-98.26;
#19:
>0:43.54,115.78;40.29,142.67;
#20:
>0:43.42,144.53;43.48,124.66;
#21:
>0:39.99,119.53;41.67,130.39;
#22:
>0:39.36,142.97;41.61,113.74;
#23:
>0:39.3,113.1;43.17,148.06;
#24:
>0:40.38,143.77;39.85,142.23;
#25:
>0:42.02,135.46;44.45,126.25;
#26:
>0:43.11,148.26;44.41,123.28;
#27:
>0:43.86,126.01;41.75,142.4;
#28:
>0:41.47,115.64;40.68,118.2;
#29:
>0:40.59,112.88;42.19,135.77;
#30:
>0:43.14,136.23;43.18,114.39;
#31:
>0:44.7,143.54;44.34,125.36;
#32:
>0:43.36,130.55;43.04,122.23;
#33:
>0:43.03,135.84;39.96,123.64;
#34:
>0:43.19,147.16;42.09,146.3;
#35:
>0:39.48,149.88;43.36,153.41;
#36:
>0:41.87,135.14;46.19,148.71;
#37:
>0:30.02,51.15;36.21,50.2;44.9,114.64;
#38:
>0:39.48,149.11;44.71,124.3;
#39:
>0:42.56,114.71;39.23,141.78;
#40:
>0:31.35,-118.69;32.74,-52.46;28.72,-37.7;24.02,13.89;28.65,50.69;
#41:
>0:24.71,112.8;29.23,50.58;37.37,50.06;43.61,15.54;43.38,-57.66;
#42:
>0:34.1,-99.37;40.57,-102.17;33.61,-41.2;29.15,34.46;
#43:
>0:44.31,135.19;41.97,119.24;
#44:
>0:48.69,106.75;50.31,99.79;
#45:
>0:43.25,145.02;41.14,115.15;
#46:
