#0:
>0:41.91,110.82;34.74,118.32;22.93,115.16;21.93,112.5;11.96,114.47;3.97,123.92;
#1:
>0:41.65,119.95;35.78,113.38;42.56,118.39;
#2:
>0:37.17,114.46;38.44,113.1;
#3:
>0:39.3,111.63;42.23,112.21;
#4:
>0:37.83,119.31;37.78,118.98;
#5:
>0:16.84,97.79;14.95,99.08;11.99,105.5;11.75,110.71;9.51,126.33;
#6:
>0:3.09,115.95;9.4,118.47;19.26,111.62;24.72,113.21;36.47,116.11;40.11,108.63;
#7:
>0:40.66,121.55;41.41,121.09;
#8:
>0:44.13,119.24;40.34,119.98;
#9:
>0:12.75,127.38;9.17,120.32;21.93,111.18;31.56,114.97;
#10:
>0:37.11,119.96;40.18,119.93;
#11:
>0:43.46,122.25;40.86,118.37;
#12:
>0:41.55,118.85;42.22,117.71;
#13:
>0:38.69,123.42;40.26,121.56;
#14:
>0:40.03,120.75;43.42,119.98;
#15:
>0:39.42,119.19;43.64,120.18;
#16:
>0:42.54,111.4;41.19,113.25;
#17:
>0:40.95,120.87;39.8,122.2;
#18:
>0:31.83,105.18;29.22,112.72;
#19:
>0:43.99,118.08;37.24,124.99;
#20:
>0:42.03,121.3;38.25,121.16;
#21:
>0:42.63,118.79;38.41,117.04;
#22:
>0:42.04,99.77;30.87,101.56;24.69,97.71;22.54,101.72;11.9,101.23;7.38,108.8;
#23:
>0:40.95,122.15;42.83,119.81;
#24:
>0:38.81,122.57;39.72,121.09;
#25:
>0:38.68,91.74;34.99,98.49;25.7,106.69;
#26:
>0:13.08,100.84;19.92,107.24;17.59,113.34;28.74,113.85;26.79,124.1;
#27:
>0:41.73,122.44;38.48,118.67;
#28:
>0:37.82,119.1;37.07,117.01;
#29:
>0:40.64,121.69;38.68,117.96;
#30:
>0:25.02,110.58;36.76,118.5;16.32,128.42;
#31:
>0:42.91,118.58;39.33,116.94;
#32:
>0:40.49,120.77;37.3,117.86;
#33:
>0:43.7,116.61;42.52,119.86;
#34:
>0:13.82,117.08;7.11,116.84;
#35:
>0:28.18,107.9;34.19,107.64;36.57,92.59;
#36:
>0:37.8,116.48;40.3,120.04;
#37:
>0:37.8,118.2;42.06,119.76;
#38:
>0:40.9,122.14;39.42,116.71;
#39:
>0:37.18,123.01;37.7,125.87;
#40:
>0:42.48,114.37;43.58,120.45;34.01,117.86;20.94,126.36;
#41:
>0:38.88,122.45;42.29,116.99;
#42:
>0:37.1,122.45;38.23,114.61;41.79,121.76;34.72,110.85;40.08,118.29;
#43:
>0:38.15,96.33;43.56,102.96;31.38,94.45;17.89,97.93;
#44:
>0:43.65,120.43;40.35,121.47;
#45:
>0:47.72,121.5;41.66,116.61;
#46:
>0:37.85,110.84;43.79,113.79;
#47:
>0:40.16,111.77;41.58,116.66;
#48:
>0:40.87,117.35;41.94,120.88;
#49:
>0:38.98,117.25;42.21,115.6;
#50:
>0:37.28,116.89;44.01,117.54;
#51:
>0:8.74,126.45;11.56,117.66;10.2,113.29;
#52:
>0:3.29,99.69;5.75,92.83;8.45,94.86;16.16,102.74;13.09,107.12;11.3,111.3;9.77,118.73;18.51,114.03;25.75,110.58;35.58,115.4;37.58,111.5;42.56,118.69;40.17,122.0;
#53:
>0:2.27,113.57;13.89,120.31;19.48,125.46;
#54:
>0:41.83,118.88;37.46,120.09;
#55:
>0:41.52,116.68;40.5,121.76;
#56:
>0:38.08,118.95;43.05,118.02;
#57:
>0:42.2,121.02;37.78,121.68;
#58:
>0:39.91,119.57;43.73,121.33;
#59:
>0:38.24,118.57;40.59,119.08;
#60:
>0:39.1,117.12;37.09,116.4;
#61:
>0:31.41,105.88;34.12,105.22;
#62:
>0:38.78,119.07;41.88,118.17;
#63:
>0:33.62,113.82;36.01,114.81;
#64:
>0:43.11,118.83;44.13,119.8;
#65:
>0:13.01,101.46;19.64,107.66;22.09,115.91;18.47,122.09;
#66:
>0:43.6,118.36;40.64,117.66;
#67:
>0:38.8,117.65;41.28,119.28;
#68:
>0:23.33,112.51;32.31,116.62;20.08,123.96;
#69:
>0:4.7,95.28;9.24,95.08;11.6,98.15;26.77,106.9;
#70:
>0:42.87,91.37;35.88,96.14;31.2,98.38;18.28,100.01;
#71:
>0:33.14,118.51;43.15,121.27;39.06,114.77;37.56,120.53;43.69,114.73;38.42,112.68;
#72:
>0:39.2,120.56;38.83,117.13;
#73:
>0:43.1,117.76;37.34,117.45;
#74:
>0:34.46,105.78;25.65,104.8;15.47,110.37;
#75:
>0:5.93,117.58;7.59,112.38;
#76:
>0:38.43,117.29;43.22,119.92;
#77:
