#0:
>0:34.77,115.95;32.7,116.17;31.77,116.48;
#1:
>0:40.17,116.78;40.2,116.42;
#2:
>0:40.2,117.16;39.95,116.96;
#3:
>0:37.86,113.61;39.36,114.09;
#4:
>0:38.9,115.87;39.77,117.03;39.62,116.86;
#5:
>0:39.62,116.94;38.93,116.82;
#6:
>0:30.63,114.55;32.6,115.23;34.98,115.23;
#7:
>0:35.96,113.15;36.78,113.95;33.24,112.72;
#8:
>0:39.99,116.99;38.89,117.01;
#9:
>0:35.22,116.7;32.83,116.27;31.47,116.99;
#10:
>0:33.33,116.74;35.01,116.71;36.06,116.16;38.06,114.91;38.29,113.58;
#11:
>0:39.82,116.1;40.42,116.97;40.13,116.61;
#12:
>0:39.58,116.82;38.9,117.12;
#13:
>0:39.57,116.97;39.22,117.1;
#14:
>0:39.72,117.1;39.66,115.94;
#15:
>0:39.21,117.02;39.86,116.99;
#16:
>0:38.59,115.77;38.01,115.66;
#17:
>0:39.1,116.95;39.45,116.48;
#18:
>0:39.36,117.01;40.36,116.92;
#19:
>0:39.64,116.62;40.24,116.98;
#20:
>0:31.41,115.8;32.61,116.82;34.94,117.11;37.09,116.0;37.8,116.19;
#21:
>0:39.59,116.59;40.22,117.09;
#22:
>0:39.45,116.45;39.01,116.55;
#23:
>0:36.91,116.81;33.89,115.8;
#24:
>0:39.52,117.08;40.16,117.14;
#25:
>0:40.27,116.75;39.07,117.16;
#26:
>0:39.2,116.9;40.23,117.02;
#27:
>0:33.52,115.51;35.07,115.28;36.54,116.19;38.11,114.12;
#28:
>0:34.91,116.42;33.09,116.21;33.34,115.03;34.27,114.7;36.08,113.96;32.24,112.67;
#29:
>0:39.61,113.74;37.93,114.51;35.82,114.86;
#30:
>0:39.96,117.02;39.12,116.91;
#31:
>0:39.81,115.91;39.44,116.37;
#32:
>0:39.07,116.95;39.07,117.09;
#33:
>0:34.47,112.6;36.93,112.75;37.71,113.06;39.75,112.65;
#34:
>0:39.17,116.84;38.97,116.73;
#35:
>0:36.28,112.63;38.14,113.27;
#36:
>0:39.66,116.8;40.39,116.96;
